Subject,Device,Rho,Lambda,Display,Number_Collisions
15,19x31,300,5000,headset,6.0
15,19x31,500,0050,headset,1.0
15,19x31,500,0050,headset,2.0
15,19x31,500,1000,headset,2.0
15,19x31,500,1000,headset,2.0
15,19x31,500,1000,headset,1.0
15,19x31,500,1000,headset,2.0
15,19x31,500,1000,headset,1.0
15,19x31,500,5000,headset,1.0
15,19x31,500,5000,headset,2.0
15,19x31,500,5000,headset,2.0
15,19x31,500,5000,headset,1.0
15,19x31,500,5000,headset,1.0
16,06x10,100,0050,headset,1.0
16,06x10,100,0050,headset,2.0
16,06x10,100,0050,headset,1.0
16,06x10,100,1000,headset,2.0
16,06x10,100,1000,headset,1.0
16,06x10,100,1000,headset,3.0
16,06x10,100,1000,headset,2.0
16,06x10,100,1000,headset,2.0
16,06x10,100,1000,headset,1.0
16,06x10,100,5000,headset,2.0
16,06x10,100,5000,headset,3.0
16,06x10,100,5000,headset,2.0
16,06x10,100,5000,headset,1.0
16,06x10,100,5000,headset,2.0
16,06x10,100,5000,headset,2.0
16,06x10,300,0050,headset,3.0
16,06x10,300,0050,headset,1.0
16,06x10,300,0050,headset,1.0
16,06x10,300,0050,headset,1.0
16,06x10,300,0050,headset,1.0
16,06x10,300,1000,headset,2.0
16,06x10,300,1000,headset,2.0
16,06x10,300,1000,headset,2.0
16,06x10,300,1000,headset,1.0
16,06x10,300,1000,headset,2.0
16,06x10,300,1000,headset,2.0
16,06x10,300,5000,headset,1.0
16,06x10,300,5000,headset,2.0
16,06x10,300,5000,headset,1.0
16,06x10,300,5000,headset,3.0
16,06x10,300,5000,headset,3.0
16,06x10,300,5000,headset,1.0
16,06x10,500,0050,headset,1.0
16,06x10,500,0050,headset,1.0
16,06x10,500,0050,headset,2.0
16,06x10,500,0050,headset,1.0
16,06x10,500,0050,headset,1.0
16,06x10,500,1000,headset,3.0
16,06x10,500,1000,headset,2.0
16,06x10,500,1000,headset,1.0
16,06x10,500,1000,headset,1.0
16,06x10,500,1000,headset,2.0
16,06x10,500,1000,headset,1.0
16,06x10,500,5000,headset,2.0
16,06x10,500,5000,headset,1.0
16,06x10,500,5000,headset,1.0
16,06x10,500,5000,headset,2.0
16,06x10,500,5000,headset,1.0
16,06x10,500,5000,headset,2.0
16,10x16,100,0050,headset,1.0
16,10x16,100,0050,headset,1.0
16,10x16,100,0050,headset,2.0
16,10x16,100,0050,headset,1.0
16,10x16,100,1000,headset,2.0
16,10x16,100,1000,headset,2.0
16,10x16,100,1000,headset,2.0
16,10x16,100,1000,headset,2.0
16,10x16,100,1000,headset,3.0
16,10x16,100,1000,headset,1.0
16,10x16,100,5000,headset,2.0
16,10x16,100,5000,headset,2.0
16,10x16,100,5000,headset,1.0
16,10x16,100,5000,headset,1.0
16,10x16,300,0050,headset,1.0
16,10x16,300,0050,headset,2.0
16,10x16,300,0050,headset,1.0
16,10x16,300,0050,headset,2.0
16,10x16,300,0050,headset,2.0
16,10x16,300,0050,headset,2.0
16,10x16,300,1000,headset,2.0
16,10x16,300,1000,headset,1.0
16,10x16,300,1000,headset,1.0
16,10x16,300,1000,headset,4.0
16,10x16,300,1000,headset,1.0
16,10x16,300,1000,headset,2.0
16,10x16,300,5000,headset,1.0
16,10x16,300,5000,headset,1.0
16,10x16,300,5000,headset,2.0
16,10x16,300,5000,headset,2.0
16,10x16,500,0050,headset,2.0
16,10x16,500,0050,headset,2.0
16,10x16,500,0050,headset,1.0
16,10x16,500,0050,headset,2.0
16,10x16,500,0050,headset,1.0
16,10x16,500,1000,headset,2.0
16,10x16,500,1000,headset,2.0
16,10x16,500,1000,headset,2.0
16,10x16,500,1000,headset,2.0
16,10x16,500,1000,headset,1.0
16,10x16,500,1000,headset,2.0
16,10x16,500,5000,headset,6.0
16,10x16,500,5000,headset,2.0
16,10x16,500,5000,headset,2.0
16,10x16,500,5000,headset,2.0
16,10x16,500,5000,headset,3.0
16,10x16,500,5000,headset,1.0
16,19x31,100,0050,headset,1.0
16,19x31,100,0050,headset,2.0
16,19x31,100,0050,headset,1.0
16,19x31,100,0050,headset,3.0
16,19x31,100,0050,headset,2.0
16,19x31,100,1000,headset,2.0
16,19x31,100,1000,headset,1.0
16,19x31,100,1000,headset,1.0
16,19x31,100,1000,headset,1.0
16,19x31,100,1000,headset,1.0
16,19x31,100,5000,headset,1.0
16,19x31,100,5000,headset,1.0
16,19x31,100,5000,headset,1.0
16,19x31,100,5000,headset,2.0
16,19x31,100,5000,headset,3.0
16,19x31,300,0050,headset,2.0
16,19x31,300,0050,headset,3.0
16,19x31,300,0050,headset,1.0
16,19x31,300,0050,headset,3.0
16,19x31,300,1000,headset,1.0
16,19x31,300,1000,headset,3.0
16,19x31,300,1000,headset,1.0
16,19x31,300,1000,headset,1.0
16,19x31,300,5000,headset,3.0
16,19x31,300,5000,headset,2.0
16,19x31,300,5000,headset,1.0
16,19x31,300,5000,headset,1.0
16,19x31,500,0050,headset,1.0
16,19x31,500,0050,headset,1.0
16,19x31,500,0050,headset,3.0
16,19x31,500,1000,headset,1.0
16,19x31,500,1000,headset,1.0
16,19x31,500,1000,headset,2.0
16,19x31,500,1000,headset,2.0
16,19x31,500,1000,headset,1.0
16,19x31,500,5000,headset,2.0
16,19x31,500,5000,headset,2.0
16,19x31,500,5000,headset,1.0
16,19x31,500,5000,headset,2.0
17,06x10,100,0050,headset,1.0
17,06x10,100,1000,headset,1.0
17,06x10,100,1000,headset,1.0
17,06x10,100,1000,headset,1.0
17,06x10,100,5000,headset,1.0
17,06x10,100,5000,headset,1.0
17,06x10,100,5000,headset,3.0
17,06x10,100,5000,headset,2.0
17,06x10,100,5000,headset,2.0
17,06x10,100,5000,headset,1.0
17,06x10,300,0050,headset,2.0
17,06x10,300,0050,headset,1.0
17,06x10,300,1000,headset,2.0
17,06x10,300,1000,headset,1.0
17,06x10,300,1000,headset,2.0
17,06x10,300,1000,headset,3.0
17,06x10,300,1000,headset,1.0
17,06x10,300,5000,headset,2.0
17,06x10,300,5000,headset,2.0
17,06x10,300,5000,headset,2.0
17,06x10,300,5000,headset,2.0
17,06x10,300,5000,headset,1.0
17,06x10,500,0050,headset,1.0
17,06x10,500,0050,headset,1.0
17,06x10,500,0050,headset,1.0
17,06x10,500,0050,headset,1.0
17,06x10,500,0050,headset,3.0
17,06x10,500,1000,headset,3.0
17,06x10,500,1000,headset,1.0
17,06x10,500,1000,headset,3.0
17,06x10,500,1000,headset,1.0
17,06x10,500,1000,headset,3.0
17,06x10,500,1000,headset,3.0
17,06x10,500,5000,headset,1.0
17,06x10,500,5000,headset,1.0
17,06x10,500,5000,headset,2.0
17,06x10,500,5000,headset,2.0
17,10x16,100,0050,headset,2.0
17,10x16,100,0050,headset,2.0
17,10x16,100,0050,headset,1.0
17,10x16,100,1000,headset,1.0
17,10x16,100,1000,headset,2.0
17,10x16,100,1000,headset,1.0
17,10x16,100,1000,headset,1.0
17,10x16,100,5000,headset,1.0
17,10x16,100,5000,headset,2.0
17,10x16,100,5000,headset,1.0
17,10x16,100,5000,headset,1.0
17,10x16,300,1000,headset,1.0
17,10x16,300,5000,headset,2.0
17,10x16,300,5000,headset,1.0
17,10x16,300,5000,headset,1.0
17,10x16,300,5000,headset,3.0
17,10x16,300,5000,headset,1.0
17,10x16,300,5000,headset,1.0
17,10x16,500,0050,headset,1.0
17,10x16,500,5000,headset,1.0
17,10x16,500,5000,headset,2.0
17,10x16,500,5000,headset,2.0
17,10x16,500,5000,headset,1.0
17,19x31,100,1000,headset,1.0
17,19x31,100,1000,headset,1.0
17,19x31,100,5000,headset,1.0
17,19x31,100,5000,headset,1.0
17,19x31,100,5000,headset,1.0
17,19x31,100,5000,headset,2.0
17,19x31,300,0050,headset,1.0
17,19x31,300,1000,headset,1.0
17,19x31,300,1000,headset,1.0
17,19x31,300,5000,headset,2.0
17,19x31,300,5000,headset,2.0
17,19x31,300,5000,headset,1.0
17,19x31,500,1000,headset,1.0
17,19x31,500,1000,headset,1.0
17,19x31,500,5000,headset,2.0
17,19x31,500,5000,headset,1.0
17,19x31,500,5000,headset,1.0
17,19x31,500,5000,headset,2.0
18,06x10,100,0050,headset,1.0
18,06x10,100,0050,headset,1.0
18,06x10,100,0050,headset,3.0
18,06x10,100,0050,headset,1.0
18,06x10,100,1000,headset,1.0
18,06x10,100,1000,headset,2.0
18,06x10,100,1000,headset,1.0
18,06x10,100,1000,headset,3.0
18,06x10,100,1000,headset,1.0
18,06x10,100,1000,headset,2.0
18,06x10,100,5000,headset,3.0
18,06x10,100,5000,headset,1.0
18,06x10,100,5000,headset,1.0
18,06x10,100,5000,headset,2.0
18,06x10,100,5000,headset,1.0
18,06x10,300,0050,headset,2.0
18,06x10,300,0050,headset,2.0
18,06x10,300,0050,headset,1.0
18,06x10,300,0050,headset,2.0
18,06x10,300,0050,headset,1.0
18,06x10,300,1000,headset,2.0
18,06x10,300,1000,headset,2.0
18,06x10,300,5000,headset,3.0
18,06x10,300,5000,headset,2.0
18,06x10,300,5000,headset,3.0
18,06x10,300,5000,headset,1.0
18,06x10,300,5000,headset,2.0
18,06x10,500,0050,headset,1.0
18,06x10,500,0050,headset,2.0
18,06x10,500,0050,headset,3.0
18,06x10,500,1000,headset,1.0
18,06x10,500,1000,headset,2.0
18,06x10,500,1000,headset,2.0
18,06x10,500,1000,headset,1.0
18,06x10,500,1000,headset,1.0
18,06x10,500,5000,headset,2.0
18,06x10,500,5000,headset,1.0
18,06x10,500,5000,headset,2.0
18,06x10,500,5000,headset,1.0
18,06x10,500,5000,headset,1.0
18,06x10,500,5000,headset,1.0
18,10x16,100,0050,headset,1.0
18,10x16,100,0050,headset,1.0
18,10x16,100,0050,headset,1.0
18,10x16,100,0050,headset,1.0
18,10x16,100,0050,headset,1.0
18,10x16,100,0050,headset,3.0
18,10x16,100,1000,headset,2.0
18,10x16,100,1000,headset,1.0
18,10x16,100,1000,headset,1.0
18,10x16,100,1000,headset,1.0
18,10x16,100,1000,headset,2.0
18,10x16,100,1000,headset,1.0
18,10x16,100,5000,headset,1.0
18,10x16,100,5000,headset,3.0
18,10x16,100,5000,headset,1.0
18,10x16,100,5000,headset,1.0
18,10x16,100,5000,headset,1.0
18,10x16,100,5000,headset,2.0
18,10x16,300,0050,headset,1.0
18,10x16,300,0050,headset,2.0
18,10x16,300,0050,headset,1.0
18,10x16,300,0050,headset,2.0
18,10x16,300,1000,headset,2.0
18,10x16,300,1000,headset,2.0
18,10x16,300,1000,headset,3.0
18,10x16,300,1000,headset,2.0
18,10x16,300,5000,headset,1.0
18,10x16,300,5000,headset,1.0
18,10x16,300,5000,headset,1.0
18,10x16,300,5000,headset,1.0
18,10x16,300,5000,headset,2.0
18,10x16,500,0050,headset,2.0
18,10x16,500,0050,headset,1.0
18,10x16,500,0050,headset,2.0
18,10x16,500,0050,headset,3.0
18,10x16,500,0050,headset,2.0
18,10x16,500,0050,headset,1.0
18,10x16,500,1000,headset,2.0
18,10x16,500,1000,headset,2.0
18,10x16,500,1000,headset,1.0
18,10x16,500,1000,headset,2.0
18,10x16,500,1000,headset,2.0
18,10x16,500,5000,headset,3.0
18,10x16,500,5000,headset,1.0
18,10x16,500,5000,headset,2.0
18,10x16,500,5000,headset,1.0
18,10x16,500,5000,headset,1.0
18,19x31,100,0050,headset,1.0
18,19x31,100,0050,headset,2.0
18,19x31,100,0050,headset,1.0
18,19x31,100,0050,headset,1.0
18,19x31,100,0050,headset,1.0
18,19x31,100,1000,headset,1.0
18,19x31,100,1000,headset,1.0
18,19x31,100,1000,headset,1.0
18,19x31,100,1000,headset,1.0
18,19x31,100,1000,headset,3.0
18,19x31,100,1000,headset,2.0
18,19x31,100,5000,headset,1.0
18,19x31,100,5000,headset,2.0
18,19x31,100,5000,headset,1.0
18,19x31,100,5000,headset,2.0
18,19x31,100,5000,headset,2.0
18,19x31,300,0050,headset,2.0
18,19x31,300,0050,headset,1.0
18,19x31,300,0050,headset,1.0
18,19x31,300,0050,headset,2.0
18,19x31,300,1000,headset,1.0
18,19x31,300,1000,headset,2.0
18,19x31,300,1000,headset,1.0
18,19x31,300,1000,headset,2.0
18,19x31,300,1000,headset,2.0
18,19x31,300,1000,headset,2.0
18,19x31,300,5000,headset,1.0
18,19x31,300,5000,headset,1.0
18,19x31,300,5000,headset,2.0
18,19x31,300,5000,headset,1.0
18,19x31,300,5000,headset,2.0
18,19x31,500,0050,headset,2.0
18,19x31,500,0050,headset,2.0
18,19x31,500,0050,headset,1.0
18,19x31,500,0050,headset,2.0
18,19x31,500,0050,headset,2.0
18,19x31,500,1000,headset,2.0
18,19x31,500,1000,headset,1.0
18,19x31,500,1000,headset,1.0
18,19x31,500,1000,headset,1.0
18,19x31,500,1000,headset,3.0
18,19x31,500,5000,headset,1.0
18,19x31,500,5000,headset,2.0
18,19x31,500,5000,headset,1.0
18,19x31,500,5000,headset,2.0
18,19x31,500,5000,headset,1.0
18,19x31,500,5000,headset,2.0
20,06x10,100,1000,headset,2.0
20,06x10,100,1000,headset,2.0
20,06x10,100,1000,headset,1.0
20,06x10,100,1000,headset,1.0
20,06x10,100,1000,headset,1.0
20,06x10,100,5000,headset,1.0
20,06x10,100,5000,headset,1.0
20,06x10,100,5000,headset,1.0
20,06x10,300,0050,headset,1.0
20,06x10,300,0050,headset,2.0
20,06x10,300,0050,headset,1.0
20,06x10,300,1000,headset,1.0
20,06x10,300,5000,headset,2.0
20,06x10,300,5000,headset,1.0
20,06x10,300,5000,headset,3.0
20,06x10,300,5000,headset,1.0
20,06x10,500,0050,headset,1.0
20,06x10,500,0050,headset,1.0
20,06x10,500,0050,headset,1.0
20,06x10,500,1000,headset,1.0
20,06x10,500,1000,headset,1.0
20,06x10,500,1000,headset,1.0
20,06x10,500,1000,headset,2.0
20,06x10,500,1000,headset,2.0
20,06x10,500,5000,headset,2.0
20,06x10,500,5000,headset,1.0
20,06x10,500,5000,headset,1.0
20,06x10,500,5000,headset,1.0
20,10x16,100,0050,headset,2.0
20,10x16,100,0050,headset,1.0
20,10x16,100,0050,headset,1.0
20,10x16,100,0050,headset,3.0
20,10x16,100,1000,headset,1.0
20,10x16,100,1000,headset,2.0
20,10x16,100,1000,headset,1.0
20,10x16,100,1000,headset,1.0
20,10x16,100,5000,headset,2.0
20,10x16,100,5000,headset,1.0
20,10x16,100,5000,headset,1.0
20,10x16,100,5000,headset,2.0
20,10x16,100,5000,headset,2.0
20,10x16,300,5000,headset,1.0
20,10x16,300,5000,headset,1.0
20,10x16,300,5000,headset,2.0
20,10x16,500,1000,headset,1.0
20,10x16,500,5000,headset,1.0
20,10x16,500,5000,headset,1.0
20,10x16,500,5000,headset,1.0
20,19x31,100,0050,headset,2.0
20,19x31,100,0050,headset,1.0
20,19x31,100,0050,headset,1.0
20,19x31,100,0050,headset,1.0
20,19x31,100,1000,headset,1.0
20,19x31,100,1000,headset,2.0
20,19x31,100,1000,headset,1.0
20,19x31,100,1000,headset,2.0
20,19x31,100,1000,headset,1.0
20,19x31,100,5000,headset,2.0
20,19x31,100,5000,headset,2.0
20,19x31,100,5000,headset,2.0
20,19x31,100,5000,headset,2.0
20,19x31,100,5000,headset,1.0
20,19x31,300,0050,headset,1.0
20,19x31,300,0050,headset,1.0
20,19x31,300,1000,headset,1.0
20,19x31,300,5000,headset,1.0
20,19x31,300,5000,headset,2.0
20,19x31,300,5000,headset,1.0
20,19x31,300,5000,headset,1.0
20,19x31,500,1000,headset,1.0
20,19x31,500,1000,headset,1.0
20,19x31,500,5000,headset,1.0
20,19x31,500,5000,headset,2.0
20,19x31,500,5000,headset,2.0
20,19x31,500,5000,headset,2.0
5,06x10,100,0050,headset,0.0
5,10x16,300,0050,headset,0.0
5,10x16,300,1000,headset,0.0
5,10x16,500,0050,headset,0.0
5,10x16,500,1000,headset,0.0
5,19x31,100,0050,headset,0.0
5,19x31,300,0050,headset,0.0
5,19x31,300,1000,headset,0.0
5,19x31,500,0050,headset,0.0
14,10x16,100,1000,headset,0.0
14,10x16,500,1000,headset,0.0
14,19x31,100,0050,headset,0.0
14,19x31,300,0050,headset,0.0
15,10x16,500,0050,headset,0.0
15,10x16,300,0050,headset,0.0
17,10x16,300,0050,headset,0.0
17,10x16,500,1000,headset,0.0
17,19x31,100,0050,headset,0.0
17,19x31,500,0050,headset,0.0
20,06x10,100,0050,headset,0.0
20,10x16,300,0050,headset,0.0
20,10x16,300,1000,headset,0.0
20,10x16,500,0050,headset,0.0
20,19x31,500,0050,headset,0.0
1,06x10,100,0050,headset,0.0
1,06x10,100,0050,headset,0.0
1,06x10,100,1000,headset,0.0
1,06x10,100,1000,headset,0.0
1,06x10,100,5000,headset,0.0
1,06x10,100,5000,headset,0.0
1,06x10,300,0050,headset,0.0
1,06x10,300,0050,headset,0.0
1,06x10,300,5000,headset,0.0
1,06x10,300,5000,headset,0.0
1,06x10,500,1000,headset,0.0
1,06x10,500,1000,headset,0.0
1,10x16,300,0050,headset,0.0
1,10x16,300,0050,headset,0.0
1,10x16,300,1000,headset,0.0
1,10x16,300,1000,headset,0.0
1,10x16,300,1000,headset,0.0
1,10x16,300,5000,headset,0.0
1,10x16,300,5000,headset,0.0
1,10x16,500,0050,headset,0.0
1,10x16,500,0050,headset,0.0
1,10x16,500,1000,headset,0.0
1,10x16,500,5000,headset,0.0
1,19x31,100,0050,headset,0.0
1,19x31,300,0050,headset,0.0
1,19x31,300,0050,headset,0.0
1,19x31,300,1000,headset,0.0
1,19x31,300,1000,headset,0.0
1,19x31,300,1000,headset,0.0
1,19x31,300,5000,headset,0.0
1,19x31,300,5000,headset,0.0
3,06x10,100,0050,headset,0.0
3,06x10,100,1000,headset,0.0
3,06x10,100,1000,headset,0.0
3,06x10,300,5000,headset,0.0
3,06x10,500,0050,headset,0.0
3,10x16,100,0050,headset,0.0
3,10x16,100,1000,headset,0.0
3,19x31,100,0050,headset,0.0
3,19x31,100,0050,headset,0.0
3,19x31,100,1000,headset,0.0
3,19x31,300,0050,headset,0.0
3,19x31,300,0050,headset,0.0
3,19x31,500,5000,headset,0.0
4,06x10,100,0050,headset,0.0
4,06x10,100,5000,headset,0.0
4,06x10,300,5000,headset,0.0
4,06x10,500,0050,headset,0.0
4,06x10,500,0050,headset,0.0
4,06x10,500,0050,headset,0.0
4,06x10,500,1000,headset,0.0
4,06x10,500,1000,headset,0.0
4,06x10,500,5000,headset,0.0
4,06x10,500,5000,headset,0.0
4,10x16,100,5000,headset,0.0
4,10x16,300,0050,headset,0.0
4,10x16,300,1000,headset,0.0
4,10x16,300,1000,headset,0.0
4,10x16,500,0050,headset,0.0
4,10x16,500,0050,headset,0.0
4,10x16,500,1000,headset,0.0
4,10x16,500,5000,headset,0.0
4,19x31,100,0050,headset,0.0
4,19x31,100,1000,headset,0.0
4,19x31,100,1000,headset,0.0
4,19x31,100,5000,headset,0.0
4,19x31,300,0050,headset,0.0
4,19x31,300,5000,headset,0.0
4,19x31,500,0050,headset,0.0
4,19x31,500,0050,headset,0.0
4,19x31,500,5000,headset,0.0
4,19x31,500,5000,headset,0.0
5,06x10,100,0050,headset,0.0
5,06x10,100,0050,headset,0.0
5,06x10,100,0050,headset,0.0
5,06x10,100,0050,headset,0.0
5,06x10,100,0050,headset,0.0
5,06x10,100,1000,headset,0.0
5,06x10,100,5000,headset,0.0
5,06x10,100,5000,headset,0.0
5,06x10,100,5000,headset,0.0
5,06x10,300,0050,headset,0.0
5,06x10,300,0050,headset,0.0
5,06x10,300,0050,headset,0.0
5,06x10,300,0050,headset,0.0
5,06x10,300,1000,headset,0.0
5,06x10,300,1000,headset,0.0
5,06x10,300,1000,headset,0.0
5,06x10,300,5000,headset,0.0
5,06x10,300,5000,headset,0.0
5,06x10,300,5000,headset,0.0
5,06x10,500,0050,headset,0.0
5,06x10,500,0050,headset,0.0
5,06x10,500,1000,headset,0.0
5,06x10,500,1000,headset,0.0
5,06x10,500,5000,headset,0.0
5,06x10,500,5000,headset,0.0
5,10x16,100,0050,headset,0.0
5,10x16,100,0050,headset,0.0
5,10x16,100,1000,headset,0.0
5,10x16,100,5000,headset,0.0
5,10x16,100,5000,headset,0.0
5,10x16,100,5000,headset,0.0
5,10x16,100,5000,headset,0.0
5,10x16,100,5000,headset,0.0
5,10x16,300,0050,headset,0.0
5,10x16,300,0050,headset,0.0
5,10x16,300,0050,headset,0.0
5,10x16,300,0050,headset,0.0
5,10x16,300,0050,headset,0.0
5,10x16,300,1000,headset,0.0
5,10x16,300,1000,headset,0.0
5,10x16,300,1000,headset,0.0
5,10x16,300,1000,headset,0.0
5,10x16,300,1000,headset,0.0
5,10x16,300,5000,headset,0.0
5,10x16,500,0050,headset,0.0
5,10x16,500,0050,headset,0.0
5,10x16,500,0050,headset,0.0
5,10x16,500,0050,headset,0.0
5,10x16,500,0050,headset,0.0
5,10x16,500,1000,headset,0.0
5,10x16,500,1000,headset,0.0
5,10x16,500,1000,headset,0.0
5,10x16,500,1000,headset,0.0
5,10x16,500,1000,headset,0.0
5,10x16,500,5000,headset,0.0
5,10x16,500,5000,headset,0.0
5,10x16,500,5000,headset,0.0
5,19x31,100,0050,headset,0.0
5,19x31,100,0050,headset,0.0
5,19x31,100,0050,headset,0.0
5,19x31,100,0050,headset,0.0
5,19x31,100,0050,headset,0.0
5,19x31,100,1000,headset,0.0
5,19x31,100,1000,headset,0.0
5,19x31,100,5000,headset,0.0
5,19x31,300,0050,headset,0.0
5,19x31,300,0050,headset,0.0
5,19x31,300,0050,headset,0.0
5,19x31,300,0050,headset,0.0
5,19x31,300,0050,headset,0.0
5,19x31,300,1000,headset,0.0
5,19x31,300,1000,headset,0.0
5,19x31,300,1000,headset,0.0
5,19x31,300,1000,headset,0.0
5,19x31,300,1000,headset,0.0
5,19x31,300,5000,headset,0.0
5,19x31,300,5000,headset,0.0
5,19x31,300,5000,headset,0.0
5,19x31,300,5000,headset,0.0
5,19x31,300,5000,headset,0.0
5,19x31,500,0050,headset,0.0
5,19x31,500,0050,headset,0.0
5,19x31,500,0050,headset,0.0
5,19x31,500,0050,headset,0.0
5,19x31,500,0050,headset,0.0
5,19x31,500,1000,headset,0.0
5,19x31,500,1000,headset,0.0
5,19x31,500,1000,headset,0.0
5,19x31,500,1000,headset,0.0
7,06x10,100,0050,headset,0.0
7,06x10,100,0050,headset,0.0
7,06x10,100,1000,headset,0.0
7,06x10,100,1000,headset,0.0
7,06x10,100,5000,headset,0.0
7,06x10,300,0050,headset,0.0
7,06x10,300,0050,headset,0.0
7,06x10,300,1000,headset,0.0
7,06x10,300,5000,headset,0.0
7,06x10,300,5000,headset,0.0
7,06x10,500,0050,headset,0.0
7,06x10,500,5000,headset,0.0
7,06x10,500,5000,headset,0.0
7,10x16,100,0050,headset,0.0
7,10x16,100,1000,headset,0.0
7,10x16,100,5000,headset,0.0
7,10x16,100,5000,headset,0.0
7,10x16,100,5000,headset,0.0
7,10x16,300,0050,headset,0.0
7,10x16,300,5000,headset,0.0
7,10x16,500,0050,headset,0.0
7,10x16,500,1000,headset,0.0
7,10x16,500,5000,headset,0.0
7,10x16,500,5000,headset,0.0
7,19x31,100,0050,headset,0.0
7,19x31,300,0050,headset,0.0
7,19x31,300,1000,headset,0.0
7,19x31,300,1000,headset,0.0
7,19x31,300,1000,headset,0.0
7,19x31,300,1000,headset,0.0
7,19x31,300,5000,headset,0.0
7,19x31,300,5000,headset,0.0
7,19x31,300,5000,headset,0.0
7,19x31,500,1000,headset,0.0
7,19x31,500,5000,headset,0.0
7,19x31,500,5000,headset,0.0
7,19x31,500,5000,headset,0.0
8,06x10,100,0050,headset,0.0
8,06x10,100,0050,headset,0.0
8,06x10,100,0050,headset,0.0
8,06x10,100,0050,headset,0.0
8,06x10,100,1000,headset,0.0
8,06x10,100,5000,headset,0.0
8,06x10,300,1000,headset,0.0
8,06x10,300,1000,headset,0.0
8,06x10,300,1000,headset,0.0
8,06x10,500,0050,headset,0.0
8,06x10,500,0050,headset,0.0
8,06x10,500,0050,headset,0.0
8,06x10,500,1000,headset,0.0
8,10x16,100,0050,headset,0.0
8,10x16,300,0050,headset,0.0
8,10x16,300,1000,headset,0.0
8,10x16,300,5000,headset,0.0
8,10x16,500,0050,headset,0.0
8,10x16,500,1000,headset,0.0
8,10x16,500,5000,headset,0.0
8,19x31,100,1000,headset,0.0
8,19x31,100,5000,headset,0.0
8,19x31,300,0050,headset,0.0
8,19x31,300,5000,headset,0.0
8,19x31,300,5000,headset,0.0
8,19x31,500,0050,headset,0.0
8,19x31,500,0050,headset,0.0
9,06x10,100,0050,headset,0.0
9,06x10,100,0050,headset,0.0
9,06x10,100,1000,headset,0.0
9,06x10,300,1000,headset,0.0
9,06x10,300,5000,headset,0.0
9,06x10,300,5000,headset,0.0
9,06x10,500,0050,headset,0.0
9,06x10,500,1000,headset,0.0
9,10x16,100,1000,headset,0.0
9,10x16,100,5000,headset,0.0
9,10x16,100,5000,headset,0.0
9,10x16,100,5000,headset,0.0
9,10x16,300,0050,headset,0.0
9,10x16,300,0050,headset,0.0
9,10x16,300,0050,headset,0.0
9,10x16,300,1000,headset,0.0
9,10x16,300,1000,headset,0.0
9,10x16,300,1000,headset,0.0
9,19x31,100,0050,headset,0.0
9,19x31,100,0050,headset,0.0
9,19x31,300,0050,headset,0.0
9,19x31,300,0050,headset,0.0
9,19x31,300,0050,headset,0.0
9,19x31,300,1000,headset,0.0
9,19x31,300,5000,headset,0.0
9,19x31,300,5000,headset,0.0
9,19x31,300,5000,headset,0.0
9,19x31,300,5000,headset,0.0
9,19x31,500,5000,headset,0.0
10,06x10,100,0050,headset,0.0
10,06x10,100,0050,headset,0.0
10,06x10,100,1000,headset,0.0
10,06x10,300,1000,headset,0.0
10,06x10,300,5000,headset,0.0
10,06x10,300,5000,headset,0.0
10,06x10,500,0050,headset,0.0
10,06x10,500,1000,headset,0.0
10,10x16,100,1000,headset,0.0
10,10x16,100,5000,headset,0.0
10,10x16,100,5000,headset,0.0
10,10x16,100,5000,headset,0.0
10,10x16,300,0050,headset,0.0
10,10x16,300,0050,headset,0.0
10,10x16,300,0050,headset,0.0
10,10x16,300,1000,headset,0.0
10,10x16,300,1000,headset,0.0
10,10x16,300,1000,headset,0.0
10,19x31,100,0050,headset,0.0
10,19x31,100,0050,headset,0.0
10,19x31,300,0050,headset,0.0
10,19x31,300,0050,headset,0.0
10,19x31,300,0050,headset,0.0
10,19x31,300,1000,headset,0.0
10,19x31,300,5000,headset,0.0
10,19x31,300,5000,headset,0.0
10,19x31,300,5000,headset,0.0
10,19x31,300,5000,headset,0.0
10,19x31,500,5000,headset,0.0
11,06x10,100,0050,headset,0.0
11,06x10,300,0050,headset,0.0
11,06x10,300,1000,headset,0.0
11,06x10,300,5000,headset,0.0
11,06x10,300,5000,headset,0.0
11,06x10,500,1000,headset,0.0
11,06x10,500,1000,headset,0.0
11,10x16,100,0050,headset,0.0
11,10x16,100,0050,headset,0.0
11,10x16,100,0050,headset,0.0
11,10x16,100,1000,headset,0.0
11,10x16,100,1000,headset,0.0
11,10x16,100,5000,headset,0.0
11,10x16,100,5000,headset,0.0
11,10x16,300,0050,headset,0.0
11,10x16,300,1000,headset,0.0
11,10x16,300,1000,headset,0.0
11,10x16,300,1000,headset,0.0
11,10x16,300,5000,headset,0.0
11,10x16,300,5000,headset,0.0
11,10x16,500,0050,headset,0.0
11,10x16,500,1000,headset,0.0
11,10x16,500,1000,headset,0.0
11,10x16,500,5000,headset,0.0
11,10x16,500,5000,headset,0.0
11,10x16,500,5000,headset,0.0
11,19x31,100,0050,headset,0.0
11,19x31,100,0050,headset,0.0
11,19x31,100,1000,headset,0.0
11,19x31,100,1000,headset,0.0
11,19x31,300,0050,headset,0.0
11,19x31,300,0050,headset,0.0
11,19x31,300,0050,headset,0.0
