Subject,Device,Rho,Lambda,Display,Number_Collisions
20,headset_10x16,headset_300,headset_1000,headset,0.0
20,headset_10x16,headset_300,headset_5000,headset,0.0
20,headset_10x16,headset_300,headset_5000,headset,0.0
20,headset_10x16,headset_300,headset_5000,headset,0.0
20,headset_10x16,headset_500,headset_0050,headset,0.0
20,headset_10x16,headset_500,headset_0050,headset,0.0
20,headset_10x16,headset_500,headset_0050,headset,0.0
20,headset_10x16,headset_500,headset_0050,headset,0.0
20,headset_10x16,headset_500,headset_0050,headset,0.0
20,headset_10x16,headset_500,headset_1000,headset,0.0
20,headset_10x16,headset_500,headset_1000,headset,0.0
20,headset_10x16,headset_500,headset_1000,headset,0.0
20,headset_10x16,headset_500,headset_1000,headset,0.0
20,headset_10x16,headset_500,headset_1000,headset,0.0
20,headset_10x16,headset_500,headset_5000,headset,0.0
20,headset_10x16,headset_500,headset_5000,headset,0.0
20,headset_10x16,headset_500,headset_5000,headset,0.0
20,headset_19x31,headset_100,headset_0050,headset,0.0
20,headset_19x31,headset_100,headset_0050,headset,0.0
20,headset_19x31,headset_100,headset_1000,headset,0.0
20,headset_19x31,headset_100,headset_5000,headset,0.0
20,headset_19x31,headset_300,headset_0050,headset,0.0
20,headset_19x31,headset_300,headset_0050,headset,0.0
20,headset_19x31,headset_300,headset_0050,headset,0.0
20,headset_19x31,headset_300,headset_0050,headset,0.0
20,headset_19x31,headset_300,headset_1000,headset,0.0
20,headset_19x31,headset_300,headset_1000,headset,0.0
20,headset_19x31,headset_300,headset_1000,headset,0.0
20,headset_19x31,headset_300,headset_1000,headset,0.0
20,headset_19x31,headset_300,headset_1000,headset,0.0
20,headset_19x31,headset_300,headset_5000,headset,0.0
20,headset_19x31,headset_300,headset_5000,headset,0.0
20,headset_19x31,headset_500,headset_0050,headset,0.0
20,headset_19x31,headset_500,headset_0050,headset,0.0
20,headset_19x31,headset_500,headset_0050,headset,0.0
20,headset_19x31,headset_500,headset_0050,headset,0.0
20,headset_19x31,headset_500,headset_0050,headset,0.0
20,headset_19x31,headset_500,headset_1000,headset,0.0
20,headset_19x31,headset_500,headset_1000,headset,0.0
20,headset_19x31,headset_500,headset_1000,headset,0.0
20,headset_19x31,headset_500,headset_1000,headset,0.0
20,headset_19x31,headset_500,headset_5000,headset,0.0
20,headset_19x31,headset_500,headset_5000,headset,0.0
10,monitor_06x10,monitor_100,monitor_0050,monitor,1.0
10,monitor_06x10,monitor_100,monitor_0050,monitor,2.0
10,monitor_06x10,monitor_100,monitor_0050,monitor,0.0
10,monitor_06x10,monitor_100,monitor_0050,monitor,0.0
10,monitor_06x10,monitor_100,monitor_0050,monitor,0.0
10,monitor_06x10,monitor_100,monitor_0050,monitor,1.0
10,monitor_06x10,monitor_100,monitor_1000,monitor,2.0
10,monitor_06x10,monitor_100,monitor_1000,monitor,1.0
10,monitor_06x10,monitor_100,monitor_1000,monitor,1.0
10,monitor_06x10,monitor_100,monitor_1000,monitor,1.0
10,monitor_06x10,monitor_100,monitor_1000,monitor,2.0
10,monitor_06x10,monitor_100,monitor_1000,monitor,3.0
10,monitor_06x10,monitor_100,monitor_5000,monitor,1.0
10,monitor_06x10,monitor_100,monitor_5000,monitor,0.0
10,monitor_06x10,monitor_100,monitor_5000,monitor,2.0
10,monitor_06x10,monitor_100,monitor_5000,monitor,0.0
10,monitor_06x10,monitor_100,monitor_5000,monitor,2.0
10,monitor_06x10,monitor_100,monitor_5000,monitor,1.0
10,monitor_06x10,monitor_300,monitor_0050,monitor,2.0
10,monitor_06x10,monitor_300,monitor_0050,monitor,1.0
10,monitor_06x10,monitor_300,monitor_0050,monitor,1.0
10,monitor_06x10,monitor_300,monitor_0050,monitor,2.0
10,monitor_06x10,monitor_300,monitor_0050,monitor,3.0
10,monitor_06x10,monitor_300,monitor_0050,monitor,2.0
10,monitor_06x10,monitor_300,monitor_1000,monitor,1.0
10,monitor_06x10,monitor_300,monitor_1000,monitor,1.0
10,monitor_06x10,monitor_300,monitor_1000,monitor,1.0
10,monitor_06x10,monitor_300,monitor_1000,monitor,1.0
10,monitor_06x10,monitor_300,monitor_1000,monitor,1.0
10,monitor_06x10,monitor_300,monitor_1000,monitor,1.0
10,monitor_06x10,monitor_300,monitor_5000,monitor,2.0
10,monitor_06x10,monitor_300,monitor_5000,monitor,2.0
10,monitor_06x10,monitor_300,monitor_5000,monitor,1.0
10,monitor_06x10,monitor_300,monitor_5000,monitor,1.0
10,monitor_06x10,monitor_300,monitor_5000,monitor,0.0
10,monitor_06x10,monitor_300,monitor_5000,monitor,1.0
10,monitor_06x10,monitor_500,monitor_0050,monitor,0.0
10,monitor_06x10,monitor_500,monitor_0050,monitor,1.0
10,monitor_06x10,monitor_500,monitor_0050,monitor,1.0
10,monitor_06x10,monitor_500,monitor_0050,monitor,0.0
10,monitor_06x10,monitor_500,monitor_0050,monitor,1.0
10,monitor_06x10,monitor_500,monitor_0050,monitor,2.0
10,monitor_06x10,monitor_500,monitor_1000,monitor,2.0
10,monitor_06x10,monitor_500,monitor_1000,monitor,1.0
10,monitor_06x10,monitor_500,monitor_1000,monitor,2.0
10,monitor_06x10,monitor_500,monitor_1000,monitor,2.0
10,monitor_06x10,monitor_500,monitor_1000,monitor,2.0
10,monitor_06x10,monitor_500,monitor_1000,monitor,1.0
10,monitor_06x10,monitor_500,monitor_5000,monitor,3.0
10,monitor_06x10,monitor_500,monitor_5000,monitor,2.0
10,monitor_06x10,monitor_500,monitor_5000,monitor,2.0
10,monitor_06x10,monitor_500,monitor_5000,monitor,2.0
10,monitor_06x10,monitor_500,monitor_5000,monitor,1.0
10,monitor_06x10,monitor_500,monitor_5000,monitor,2.0
10,monitor_10x16,monitor_100,monitor_0050,monitor,1.0
10,monitor_10x16,monitor_100,monitor_0050,monitor,3.0
10,monitor_10x16,monitor_100,monitor_0050,monitor,1.0
10,monitor_10x16,monitor_100,monitor_0050,monitor,0.0
10,monitor_10x16,monitor_100,monitor_0050,monitor,1.0
10,monitor_10x16,monitor_100,monitor_0050,monitor,2.0
10,monitor_10x16,monitor_100,monitor_1000,monitor,2.0
10,monitor_10x16,monitor_100,monitor_1000,monitor,0.0
10,monitor_10x16,monitor_100,monitor_1000,monitor,3.0
10,monitor_10x16,monitor_100,monitor_1000,monitor,1.0
10,monitor_10x16,monitor_100,monitor_1000,monitor,2.0
10,monitor_10x16,monitor_100,monitor_1000,monitor,0.0
10,monitor_10x16,monitor_100,monitor_5000,monitor,3.0
10,monitor_10x16,monitor_100,monitor_5000,monitor,2.0
10,monitor_10x16,monitor_100,monitor_5000,monitor,1.0
10,monitor_10x16,monitor_100,monitor_5000,monitor,0.0
10,monitor_10x16,monitor_100,monitor_5000,monitor,2.0
10,monitor_10x16,monitor_100,monitor_5000,monitor,1.0
10,monitor_10x16,monitor_300,monitor_0050,monitor,2.0
10,monitor_10x16,monitor_300,monitor_0050,monitor,0.0
10,monitor_10x16,monitor_300,monitor_0050,monitor,0.0
10,monitor_10x16,monitor_300,monitor_0050,monitor,0.0
10,monitor_10x16,monitor_300,monitor_0050,monitor,0.0
10,monitor_10x16,monitor_300,monitor_0050,monitor,0.0
10,monitor_10x16,monitor_300,monitor_1000,monitor,0.0
10,monitor_10x16,monitor_300,monitor_1000,monitor,0.0
10,monitor_10x16,monitor_300,monitor_1000,monitor,1.0
10,monitor_10x16,monitor_300,monitor_1000,monitor,0.0
10,monitor_10x16,monitor_300,monitor_1000,monitor,0.0
10,monitor_10x16,monitor_300,monitor_1000,monitor,0.0
10,monitor_10x16,monitor_300,monitor_5000,monitor,1.0
10,monitor_10x16,monitor_300,monitor_5000,monitor,0.0
10,monitor_10x16,monitor_300,monitor_5000,monitor,2.0
10,monitor_10x16,monitor_300,monitor_5000,monitor,0.0
10,monitor_10x16,monitor_300,monitor_5000,monitor,1.0
10,monitor_10x16,monitor_300,monitor_5000,monitor,0.0
10,monitor_10x16,monitor_500,monitor_0050,monitor,2.0
10,monitor_10x16,monitor_500,monitor_0050,monitor,0.0
10,monitor_10x16,monitor_500,monitor_0050,monitor,1.0
10,monitor_10x16,monitor_500,monitor_0050,monitor,0.0
10,monitor_10x16,monitor_500,monitor_0050,monitor,2.0
10,monitor_10x16,monitor_500,monitor_0050,monitor,0.0
10,monitor_10x16,monitor_500,monitor_1000,monitor,2.0
10,monitor_10x16,monitor_500,monitor_1000,monitor,1.0
10,monitor_10x16,monitor_500,monitor_1000,monitor,1.0
10,monitor_10x16,monitor_500,monitor_1000,monitor,1.0
10,monitor_10x16,monitor_500,monitor_1000,monitor,2.0
10,monitor_10x16,monitor_500,monitor_1000,monitor,1.0
10,monitor_10x16,monitor_500,monitor_5000,monitor,1.0
10,monitor_10x16,monitor_500,monitor_5000,monitor,1.0
10,monitor_10x16,monitor_500,monitor_5000,monitor,0.0
10,monitor_10x16,monitor_500,monitor_5000,monitor,3.0
10,monitor_10x16,monitor_500,monitor_5000,monitor,3.0
10,monitor_10x16,monitor_500,monitor_5000,monitor,2.0
10,monitor_19x31,monitor_100,monitor_0050,monitor,0.0
10,monitor_19x31,monitor_100,monitor_0050,monitor,0.0
10,monitor_19x31,monitor_100,monitor_0050,monitor,1.0
10,monitor_19x31,monitor_100,monitor_0050,monitor,1.0
10,monitor_19x31,monitor_100,monitor_0050,monitor,0.0
10,monitor_19x31,monitor_100,monitor_0050,monitor,0.0
10,monitor_19x31,monitor_100,monitor_1000,monitor,1.0
10,monitor_19x31,monitor_100,monitor_1000,monitor,1.0
10,monitor_19x31,monitor_100,monitor_1000,monitor,2.0
10,monitor_19x31,monitor_100,monitor_1000,monitor,1.0
10,monitor_19x31,monitor_100,monitor_1000,monitor,1.0
10,monitor_19x31,monitor_100,monitor_1000,monitor,2.0
10,monitor_19x31,monitor_100,monitor_5000,monitor,1.0
10,monitor_19x31,monitor_100,monitor_5000,monitor,2.0
10,monitor_19x31,monitor_100,monitor_5000,monitor,3.0
10,monitor_19x31,monitor_100,monitor_5000,monitor,1.0
10,monitor_19x31,monitor_100,monitor_5000,monitor,0.0
10,monitor_19x31,monitor_100,monitor_5000,monitor,2.0
10,monitor_19x31,monitor_300,monitor_0050,monitor,2.0
10,monitor_19x31,monitor_300,monitor_0050,monitor,0.0
10,monitor_19x31,monitor_300,monitor_0050,monitor,0.0
10,monitor_19x31,monitor_300,monitor_0050,monitor,0.0
10,monitor_19x31,monitor_300,monitor_0050,monitor,2.0
10,monitor_19x31,monitor_300,monitor_0050,monitor,0.0
10,monitor_19x31,monitor_300,monitor_1000,monitor,2.0
10,monitor_19x31,monitor_300,monitor_1000,monitor,2.0
10,monitor_19x31,monitor_300,monitor_1000,monitor,1.0
10,monitor_19x31,monitor_300,monitor_1000,monitor,3.0
10,monitor_19x31,monitor_300,monitor_1000,monitor,1.0
10,monitor_19x31,monitor_300,monitor_1000,monitor,0.0
10,monitor_19x31,monitor_300,monitor_5000,monitor,2.0
10,monitor_19x31,monitor_300,monitor_5000,monitor,2.0
10,monitor_19x31,monitor_300,monitor_5000,monitor,2.0
10,monitor_19x31,monitor_300,monitor_5000,monitor,2.0
10,monitor_19x31,monitor_300,monitor_5000,monitor,2.0
10,monitor_19x31,monitor_300,monitor_5000,monitor,0.0
10,monitor_19x31,monitor_500,monitor_0050,monitor,2.0
10,monitor_19x31,monitor_500,monitor_0050,monitor,0.0
10,monitor_19x31,monitor_500,monitor_0050,monitor,2.0
10,monitor_19x31,monitor_500,monitor_0050,monitor,1.0
10,monitor_19x31,monitor_500,monitor_0050,monitor,1.0
10,monitor_19x31,monitor_500,monitor_0050,monitor,0.0
10,monitor_19x31,monitor_500,monitor_1000,monitor,1.0
10,monitor_19x31,monitor_500,monitor_1000,monitor,1.0
10,monitor_19x31,monitor_500,monitor_1000,monitor,1.0
10,monitor_19x31,monitor_500,monitor_1000,monitor,2.0
10,monitor_19x31,monitor_500,monitor_1000,monitor,1.0
10,monitor_19x31,monitor_500,monitor_1000,monitor,2.0
10,monitor_19x31,monitor_500,monitor_5000,monitor,2.0
10,monitor_19x31,monitor_500,monitor_5000,monitor,0.0
10,monitor_19x31,monitor_500,monitor_5000,monitor,1.0
10,monitor_19x31,monitor_500,monitor_5000,monitor,1.0
10,monitor_19x31,monitor_500,monitor_5000,monitor,2.0
10,monitor_19x31,monitor_500,monitor_5000,monitor,2.0
11,monitor_06x10,monitor_100,monitor_0050,monitor,2.0
11,monitor_06x10,monitor_100,monitor_0050,monitor,2.0
11,monitor_06x10,monitor_100,monitor_0050,monitor,1.0
11,monitor_06x10,monitor_100,monitor_0050,monitor,1.0
11,monitor_06x10,monitor_100,monitor_0050,monitor,2.0
11,monitor_06x10,monitor_100,monitor_0050,monitor,2.0
11,monitor_06x10,monitor_100,monitor_1000,monitor,0.0
11,monitor_06x10,monitor_100,monitor_1000,monitor,1.0
11,monitor_06x10,monitor_100,monitor_1000,monitor,1.0
11,monitor_06x10,monitor_100,monitor_1000,monitor,2.0
11,monitor_06x10,monitor_100,monitor_1000,monitor,1.0
11,monitor_06x10,monitor_100,monitor_1000,monitor,2.0
11,monitor_06x10,monitor_100,monitor_5000,monitor,0.0
11,monitor_06x10,monitor_100,monitor_5000,monitor,2.0
11,monitor_06x10,monitor_100,monitor_5000,monitor,2.0
11,monitor_06x10,monitor_100,monitor_5000,monitor,1.0
11,monitor_06x10,monitor_100,monitor_5000,monitor,0.0
11,monitor_06x10,monitor_100,monitor_5000,monitor,1.0
11,monitor_06x10,monitor_300,monitor_0050,monitor,2.0
11,monitor_06x10,monitor_300,monitor_0050,monitor,1.0
11,monitor_06x10,monitor_300,monitor_0050,monitor,1.0
11,monitor_06x10,monitor_300,monitor_0050,monitor,1.0
11,monitor_06x10,monitor_300,monitor_0050,monitor,3.0
11,monitor_06x10,monitor_300,monitor_0050,monitor,2.0
11,monitor_06x10,monitor_300,monitor_1000,monitor,2.0
11,monitor_06x10,monitor_300,monitor_1000,monitor,1.0
11,monitor_06x10,monitor_300,monitor_1000,monitor,1.0
11,monitor_06x10,monitor_300,monitor_1000,monitor,0.0
11,monitor_06x10,monitor_300,monitor_1000,monitor,1.0
11,monitor_06x10,monitor_300,monitor_1000,monitor,0.0
11,monitor_06x10,monitor_300,monitor_5000,monitor,0.0
11,monitor_06x10,monitor_300,monitor_5000,monitor,1.0
11,monitor_06x10,monitor_300,monitor_5000,monitor,2.0
11,monitor_06x10,monitor_300,monitor_5000,monitor,2.0
11,monitor_06x10,monitor_300,monitor_5000,monitor,1.0
11,monitor_06x10,monitor_300,monitor_5000,monitor,1.0
11,monitor_06x10,monitor_500,monitor_0050,monitor,0.0
11,monitor_06x10,monitor_500,monitor_0050,monitor,3.0
11,monitor_06x10,monitor_500,monitor_0050,monitor,0.0
11,monitor_06x10,monitor_500,monitor_0050,monitor,2.0
11,monitor_06x10,monitor_500,monitor_0050,monitor,2.0
11,monitor_06x10,monitor_500,monitor_0050,monitor,2.0
11,monitor_06x10,monitor_500,monitor_1000,monitor,1.0
11,monitor_06x10,monitor_500,monitor_1000,monitor,2.0
11,monitor_06x10,monitor_500,monitor_1000,monitor,3.0
11,monitor_06x10,monitor_500,monitor_1000,monitor,2.0
11,monitor_06x10,monitor_500,monitor_1000,monitor,1.0
11,monitor_06x10,monitor_500,monitor_1000,monitor,2.0
11,monitor_06x10,monitor_500,monitor_5000,monitor,2.0
11,monitor_06x10,monitor_500,monitor_5000,monitor,1.0
11,monitor_06x10,monitor_500,monitor_5000,monitor,2.0
11,monitor_06x10,monitor_500,monitor_5000,monitor,1.0
11,monitor_06x10,monitor_500,monitor_5000,monitor,1.0
11,monitor_06x10,monitor_500,monitor_5000,monitor,1.0
11,monitor_10x16,monitor_100,monitor_0050,monitor,3.0
11,monitor_10x16,monitor_100,monitor_0050,monitor,0.0
11,monitor_10x16,monitor_100,monitor_0050,monitor,0.0
11,monitor_10x16,monitor_100,monitor_0050,monitor,2.0
11,monitor_10x16,monitor_100,monitor_0050,monitor,1.0
11,monitor_10x16,monitor_100,monitor_0050,monitor,0.0
11,monitor_10x16,monitor_100,monitor_1000,monitor,2.0
11,monitor_10x16,monitor_100,monitor_1000,monitor,0.0
11,monitor_10x16,monitor_100,monitor_1000,monitor,1.0
11,monitor_10x16,monitor_100,monitor_1000,monitor,2.0
11,monitor_10x16,monitor_100,monitor_1000,monitor,3.0
11,monitor_10x16,monitor_100,monitor_1000,monitor,0.0
11,monitor_10x16,monitor_100,monitor_5000,monitor,2.0
11,monitor_10x16,monitor_100,monitor_5000,monitor,2.0
11,monitor_10x16,monitor_100,monitor_5000,monitor,1.0
11,monitor_10x16,monitor_100,monitor_5000,monitor,1.0
11,monitor_10x16,monitor_100,monitor_5000,monitor,1.0
11,monitor_10x16,monitor_100,monitor_5000,monitor,2.0
11,monitor_10x16,monitor_300,monitor_0050,monitor,2.0
11,monitor_10x16,monitor_300,monitor_0050,monitor,1.0
11,monitor_10x16,monitor_300,monitor_0050,monitor,2.0
11,monitor_10x16,monitor_300,monitor_0050,monitor,2.0
11,monitor_10x16,monitor_300,monitor_0050,monitor,2.0
11,monitor_10x16,monitor_300,monitor_0050,monitor,1.0
11,monitor_10x16,monitor_300,monitor_1000,monitor,2.0
11,monitor_10x16,monitor_300,monitor_1000,monitor,2.0
11,monitor_10x16,monitor_300,monitor_1000,monitor,2.0
11,monitor_10x16,monitor_300,monitor_1000,monitor,2.0
11,monitor_10x16,monitor_300,monitor_1000,monitor,0.0
11,monitor_10x16,monitor_300,monitor_1000,monitor,2.0
11,monitor_10x16,monitor_300,monitor_5000,monitor,1.0
11,monitor_10x16,monitor_300,monitor_5000,monitor,2.0
11,monitor_10x16,monitor_300,monitor_5000,monitor,1.0
11,monitor_10x16,monitor_300,monitor_5000,monitor,2.0
11,monitor_10x16,monitor_300,monitor_5000,monitor,0.0
11,monitor_10x16,monitor_300,monitor_5000,monitor,3.0
11,monitor_10x16,monitor_500,monitor_0050,monitor,2.0
11,monitor_10x16,monitor_500,monitor_0050,monitor,1.0
11,monitor_10x16,monitor_500,monitor_0050,monitor,2.0
11,monitor_10x16,monitor_500,monitor_0050,monitor,1.0
11,monitor_10x16,monitor_500,monitor_0050,monitor,1.0
11,monitor_10x16,monitor_500,monitor_0050,monitor,1.0
11,monitor_10x16,monitor_500,monitor_1000,monitor,1.0
11,monitor_10x16,monitor_500,monitor_1000,monitor,3.0
11,monitor_10x16,monitor_500,monitor_1000,monitor,3.0
11,monitor_10x16,monitor_500,monitor_1000,monitor,0.0
11,monitor_10x16,monitor_500,monitor_1000,monitor,0.0
11,monitor_10x16,monitor_500,monitor_1000,monitor,1.0
11,monitor_10x16,monitor_500,monitor_5000,monitor,0.0
11,monitor_10x16,monitor_500,monitor_5000,monitor,1.0
11,monitor_10x16,monitor_500,monitor_5000,monitor,3.0
11,monitor_10x16,monitor_500,monitor_5000,monitor,0.0
11,monitor_10x16,monitor_500,monitor_5000,monitor,0.0
11,monitor_10x16,monitor_500,monitor_5000,monitor,2.0
11,monitor_19x31,monitor_100,monitor_0050,monitor,1.0
11,monitor_19x31,monitor_100,monitor_0050,monitor,2.0
11,monitor_19x31,monitor_100,monitor_0050,monitor,0.0
11,monitor_19x31,monitor_100,monitor_0050,monitor,2.0
11,monitor_19x31,monitor_100,monitor_0050,monitor,1.0
11,monitor_19x31,monitor_100,monitor_0050,monitor,1.0
11,monitor_19x31,monitor_100,monitor_1000,monitor,1.0
11,monitor_19x31,monitor_100,monitor_1000,monitor,2.0
11,monitor_19x31,monitor_100,monitor_1000,monitor,3.0
11,monitor_19x31,monitor_100,monitor_1000,monitor,2.0
11,monitor_19x31,monitor_100,monitor_1000,monitor,2.0
11,monitor_19x31,monitor_100,monitor_1000,monitor,0.0
11,monitor_19x31,monitor_100,monitor_5000,monitor,2.0
11,monitor_19x31,monitor_100,monitor_5000,monitor,2.0
11,monitor_19x31,monitor_100,monitor_5000,monitor,1.0
11,monitor_19x31,monitor_100,monitor_5000,monitor,2.0
11,monitor_19x31,monitor_100,monitor_5000,monitor,1.0
11,monitor_19x31,monitor_100,monitor_5000,monitor,2.0
11,monitor_19x31,monitor_300,monitor_0050,monitor,2.0
11,monitor_19x31,monitor_300,monitor_0050,monitor,2.0
11,monitor_19x31,monitor_300,monitor_0050,monitor,1.0
11,monitor_19x31,monitor_300,monitor_0050,monitor,2.0
11,monitor_19x31,monitor_300,monitor_0050,monitor,3.0
11,monitor_19x31,monitor_300,monitor_0050,monitor,2.0
11,monitor_19x31,monitor_300,monitor_1000,monitor,1.0
11,monitor_19x31,monitor_300,monitor_1000,monitor,1.0
11,monitor_19x31,monitor_300,monitor_1000,monitor,1.0
11,monitor_19x31,monitor_300,monitor_1000,monitor,2.0
11,monitor_19x31,monitor_300,monitor_1000,monitor,2.0
11,monitor_19x31,monitor_300,monitor_1000,monitor,2.0
11,monitor_19x31,monitor_300,monitor_5000,monitor,1.0
11,monitor_19x31,monitor_300,monitor_5000,monitor,2.0
11,monitor_19x31,monitor_300,monitor_5000,monitor,2.0
11,monitor_19x31,monitor_300,monitor_5000,monitor,2.0
11,monitor_19x31,monitor_300,monitor_5000,monitor,1.0
11,monitor_19x31,monitor_300,monitor_5000,monitor,3.0
11,monitor_19x31,monitor_500,monitor_0050,monitor,1.0
11,monitor_19x31,monitor_500,monitor_0050,monitor,0.0
11,monitor_19x31,monitor_500,monitor_0050,monitor,0.0
11,monitor_19x31,monitor_500,monitor_0050,monitor,1.0
11,monitor_19x31,monitor_500,monitor_0050,monitor,3.0
11,monitor_19x31,monitor_500,monitor_0050,monitor,1.0
11,monitor_19x31,monitor_500,monitor_1000,monitor,0.0
11,monitor_19x31,monitor_500,monitor_1000,monitor,1.0
11,monitor_19x31,monitor_500,monitor_1000,monitor,2.0
11,monitor_19x31,monitor_500,monitor_1000,monitor,1.0
11,monitor_19x31,monitor_500,monitor_1000,monitor,2.0
11,monitor_19x31,monitor_500,monitor_1000,monitor,2.0
11,monitor_19x31,monitor_500,monitor_5000,monitor,2.0
11,monitor_19x31,monitor_500,monitor_5000,monitor,0.0
11,monitor_19x31,monitor_500,monitor_5000,monitor,0.0
11,monitor_19x31,monitor_500,monitor_5000,monitor,1.0
11,monitor_19x31,monitor_500,monitor_5000,monitor,2.0
11,monitor_19x31,monitor_500,monitor_5000,monitor,2.0
12,monitor_06x10,monitor_100,monitor_0050,monitor,0.0
12,monitor_06x10,monitor_100,monitor_0050,monitor,1.0
12,monitor_06x10,monitor_100,monitor_0050,monitor,2.0
12,monitor_06x10,monitor_100,monitor_0050,monitor,5.0
12,monitor_06x10,monitor_100,monitor_0050,monitor,1.0
12,monitor_06x10,monitor_100,monitor_0050,monitor,4.0
12,monitor_06x10,monitor_100,monitor_1000,monitor,5.0
12,monitor_06x10,monitor_100,monitor_1000,monitor,2.0
12,monitor_06x10,monitor_100,monitor_1000,monitor,2.0
12,monitor_06x10,monitor_100,monitor_1000,monitor,2.0
12,monitor_06x10,monitor_100,monitor_1000,monitor,4.0
12,monitor_06x10,monitor_100,monitor_1000,monitor,0.0
12,monitor_06x10,monitor_100,monitor_5000,monitor,2.0
12,monitor_06x10,monitor_100,monitor_5000,monitor,0.0
12,monitor_06x10,monitor_100,monitor_5000,monitor,0.0
12,monitor_06x10,monitor_100,monitor_5000,monitor,1.0
12,monitor_06x10,monitor_100,monitor_5000,monitor,1.0
12,monitor_06x10,monitor_100,monitor_5000,monitor,1.0
12,monitor_06x10,monitor_300,monitor_0050,monitor,2.0
12,monitor_06x10,monitor_300,monitor_0050,monitor,2.0
12,monitor_06x10,monitor_300,monitor_0050,monitor,1.0
12,monitor_06x10,monitor_300,monitor_0050,monitor,2.0
12,monitor_06x10,monitor_300,monitor_0050,monitor,1.0
12,monitor_06x10,monitor_300,monitor_0050,monitor,1.0
12,monitor_06x10,monitor_300,monitor_1000,monitor,0.0
12,monitor_06x10,monitor_300,monitor_1000,monitor,1.0
12,monitor_06x10,monitor_300,monitor_1000,monitor,1.0
12,monitor_06x10,monitor_300,monitor_1000,monitor,2.0
12,monitor_06x10,monitor_300,monitor_1000,monitor,0.0
12,monitor_06x10,monitor_300,monitor_1000,monitor,2.0
12,monitor_06x10,monitor_300,monitor_5000,monitor,0.0
12,monitor_06x10,monitor_300,monitor_5000,monitor,2.0
12,monitor_06x10,monitor_300,monitor_5000,monitor,2.0
12,monitor_06x10,monitor_300,monitor_5000,monitor,2.0
12,monitor_06x10,monitor_300,monitor_5000,monitor,1.0
12,monitor_06x10,monitor_300,monitor_5000,monitor,2.0
12,monitor_06x10,monitor_500,monitor_0050,monitor,1.0
12,monitor_06x10,monitor_500,monitor_0050,monitor,1.0
12,monitor_06x10,monitor_500,monitor_0050,monitor,2.0
12,monitor_06x10,monitor_500,monitor_0050,monitor,3.0
12,monitor_06x10,monitor_500,monitor_0050,monitor,1.0
12,monitor_06x10,monitor_500,monitor_0050,monitor,1.0
12,monitor_06x10,monitor_500,monitor_1000,monitor,2.0
12,monitor_06x10,monitor_500,monitor_1000,monitor,1.0
12,monitor_06x10,monitor_500,monitor_1000,monitor,1.0
12,monitor_06x10,monitor_500,monitor_1000,monitor,1.0
12,monitor_06x10,monitor_500,monitor_1000,monitor,1.0
12,monitor_06x10,monitor_500,monitor_1000,monitor,1.0
12,monitor_06x10,monitor_500,monitor_5000,monitor,2.0
12,monitor_06x10,monitor_500,monitor_5000,monitor,0.0
12,monitor_06x10,monitor_500,monitor_5000,monitor,1.0
12,monitor_06x10,monitor_500,monitor_5000,monitor,3.0
12,monitor_06x10,monitor_500,monitor_5000,monitor,2.0
12,monitor_06x10,monitor_500,monitor_5000,monitor,1.0
12,monitor_10x16,monitor_100,monitor_0050,monitor,1.0
12,monitor_10x16,monitor_100,monitor_0050,monitor,2.0
12,monitor_10x16,monitor_100,monitor_0050,monitor,1.0
12,monitor_10x16,monitor_100,monitor_0050,monitor,0.0
12,monitor_10x16,monitor_100,monitor_0050,monitor,1.0
12,monitor_10x16,monitor_100,monitor_0050,monitor,1.0
12,monitor_10x16,monitor_100,monitor_1000,monitor,0.0
12,monitor_10x16,monitor_100,monitor_1000,monitor,1.0
12,monitor_10x16,monitor_100,monitor_1000,monitor,1.0
12,monitor_10x16,monitor_100,monitor_1000,monitor,2.0
12,monitor_10x16,monitor_100,monitor_1000,monitor,3.0
12,monitor_10x16,monitor_100,monitor_1000,monitor,0.0
12,monitor_10x16,monitor_100,monitor_5000,monitor,2.0
12,monitor_10x16,monitor_100,monitor_5000,monitor,1.0
12,monitor_10x16,monitor_100,monitor_5000,monitor,1.0
12,monitor_10x16,monitor_100,monitor_5000,monitor,0.0
12,monitor_10x16,monitor_100,monitor_5000,monitor,1.0
12,monitor_10x16,monitor_100,monitor_5000,monitor,2.0
12,monitor_10x16,monitor_300,monitor_0050,monitor,1.0
12,monitor_10x16,monitor_300,monitor_0050,monitor,2.0
12,monitor_10x16,monitor_300,monitor_0050,monitor,1.0
12,monitor_10x16,monitor_300,monitor_0050,monitor,1.0
12,monitor_10x16,monitor_300,monitor_0050,monitor,1.0
12,monitor_10x16,monitor_300,monitor_0050,monitor,2.0
12,monitor_10x16,monitor_300,monitor_1000,monitor,1.0
12,monitor_10x16,monitor_300,monitor_1000,monitor,1.0
12,monitor_10x16,monitor_300,monitor_1000,monitor,0.0
12,monitor_10x16,monitor_300,monitor_1000,monitor,1.0
12,monitor_10x16,monitor_300,monitor_1000,monitor,2.0
12,monitor_10x16,monitor_300,monitor_1000,monitor,2.0
12,monitor_10x16,monitor_300,monitor_5000,monitor,1.0
12,monitor_10x16,monitor_300,monitor_5000,monitor,1.0
12,monitor_10x16,monitor_300,monitor_5000,monitor,2.0
12,monitor_10x16,monitor_300,monitor_5000,monitor,2.0
12,monitor_10x16,monitor_300,monitor_5000,monitor,1.0
